url,Bedrooms,Bathrooms,Balconies,Carpet area,Loading,Developer,Project,Status,Transaction type,Floor,Car parking,Price Breakup,Unnamed: 13,Facilities,Address,Landmarks,Facing,Overlooking,Flooring,Water Availability,Status of Electricity,Lift,Age of Construction,Furnishing,Authority Approval,Floors allowed for construction,Type of Ownership,Brokerage Response,Loan Offered by,Amenities,Super area,Furnished status,RERA ID,Possession by,Car Parking,Puja Room,Plot area,Store Room,Units Available,Servant Room,Balcony,Bathroom,Study Room,Lifts,Location_Score
https://www.magicbricks.com/propertyDetails/3-BHK-3000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Jor-Bagh-in-New-Delhi-r1&id=4d423535373532333133,3 See Dimensions,5.0,4.0,2400 sqft,20%,,,Ready to Move,"New Property
Free Legal Title Check",3 (Out of 4 Floors),"2 Covered, 2 Open","₹ 18.0 Cr ₹ 1,26,00,000 Approx. Registration Charges ₹ 15,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Reserved Parking, Water Storage, Private Terrace/Garden, Service/Goods Lift, Air Conditioned, Maintenance Staff, Laundry Service, DTH Television Facility, RO Water System, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Piped Gas, Downtown, Wrap Around Balcony, Full Glass Wall, House help accommodation, Concierge Services, Private jaccuzi, Fingerprint Access, Private Garage, Fireplace, Smart Home","Third floor with beautiful terrace and facing a beautiful park., Jor Bagh, New Delhi - Central, Delhi NCR","its having amazing neighborhood, and walking distance from the market.",North,Garden/Park,"Wooden, Ceramic Tiles, Marble, Granite, Marbonite",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,New Delhi Municipal Council,,Freehold,Brokers please do not contact,15 more,,,Semi-Furnished,,,,1.0,3375 sqft,1.0,,1.0,,,1.0,,
https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-4-in-New-Delhi&id=4d423537303839393733,2 See Dimensions,2.0,2.0,1300 sqft,3%,Cooperative Group Housing Society,Shri Ram Apartment,Ready to Move,"Resale
Free Legal Title Check",4 (Out of 4 Floors),"1 Covered, 1 Open","₹ 1.12 Cr ₹ 8,36,204 Stamp Duty, Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, Piped Gas","Dwarka, New Delhi, Sector 4 Dwarka, New Delhi - Dwarka, Delhi NCR",near modern convent school,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Mosaic,24 Hours Available,No/Rare Powercut,1,5 to 10 years,Semi-Furnished,RWA/Co-operative Housing Society,,Freehold,,11 more,"Reserved Parking
Visitor Parking
Park
Security
Kids Play Area
Fire Fighting Equipment
View all Amenities",,,,,,,,,,,,,,,3.0
https://www.magicbricks.com/propertyDetails/2-BHK-60-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Mahavir-Enclave-in-New-Delhi&id=4d423538323937303739,2,2.0,,,,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),None,"₹ 38.0 Lac ₹ 2,66,000 Approx. Registration Charges ₹ 200 Monthly
See Other Charges",,"Lift, Reserved Parking, RO Water System, Piped Gas","D3, Mahavir Encalve, Near Kotak Bank, Mahavir Enclave, New Delhi - Dwarka, Delhi NCR",Mahavir Enclave,North - East,Main Road,"Vitrified, Ceramic Tiles",24 Hours Available,No/Rare Powercut,,,Semi-Furnished,Municipal Corporation of Delhi,,Freehold,,,,60 sqyrd,Semi-Furnished,,,,,,,,,1.0,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-400-Sq-yrd-Multistorey-Apartment-FOR-Sale-Neeti-Bagh-in-New-Delhi&id=4d423538323031313637,3 See Dimensions,4.0,3.0,370 sqyrd,7%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),"1 Covered, 1 Open","₹ 8.0 Cr ₹ 56,00,000 Stamp Duty, Registration Charges ₹ 2,000 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, RO Water System, Conference Room, Piped Gas, Jogging and Strolling Track, Wrap Around Balcony, Full Glass Wall, House help accommodation, Fireplace","Near Neeti Bagh Club, Neeti Bagh, New Delhi - South, Delhi NCR","Nearby Gulmohar Park or Neeti Bagh, Ansal Plaza Mall",East,"Garden/Park, Main Road","Vitrified, Wooden, Marble, Granite",24 Hours Available,No/Rare Powercut,1,5 to 10 years,Semi-Furnished,New Delhi Municipal Council,,Freehold,,,,,Semi-Furnished,,,,,,1.0,,1.0,,,1.0,,6.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasant-Kunj-Sector-B-in-New-Delhi&id=4d423430333138373035,3,3.0,3.0,1720 sqft,4%,,,Ready to Move,"New Property
Free Legal Title Check",Ground (Out of 4 Floors),None,₹ 2.35 Cr,,"Power Back Up, Rain Water Harvesting, Club House, Park, Reserved Parking, Security, Water Storage, Visitor Parking","Sector B Vasant Kunj, New Delhi - South, Delhi NCR",,North - West,"Main Road, Pool, Garden/Park",Mosaic,,,,15 to 20 years,Semi-Furnished,,,Freehold,,4 more,,,Semi-Furnished,,,,1.0,,1.0,,1.0,,,1.0,,5.0
https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-16-in-New-Delhi&id=4d423536373335333137,3 See Dimensions,2.0,,1250 sqft,7%,,,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 3 Floors),1 Open,"₹ 95.0 Lac ₹ 6,65,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Park, Security, Private Terrace/Garden, Vaastu Compliant, Intercom Facility, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Piped Gas","Sector 16 Rohini, New Delhi - Rohini, Delhi NCR",Near By jain Bharti Public School.,East,Main Road,,24 Hours Available,No/Rare Powercut,,5 to 10 years,Furnished,Developer,,Freehold,,,,,Furnished,,,,,,,,,1.0,,1.0,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-J-Block-Saket-in-New-Delhi&id=4d423539343131383531,3 See Dimensions,3.0,3.0,1500 sqft,6%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),1 Open,"₹ 2.60 Cr ₹ 18,19,999 Stamp Duty, Registration Charges ₹ 2,000 Monthly
See Other Charges",,"Club House, Gymnasium, Park, Bar/Lounge","saket j block, J Block-Saket, New Delhi - South, Delhi NCR",The property is close to the metro station.,West,Garden/Park,Marble,24 Hours Available,No/Rare Powercut,None,10 to 15 years,Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,,Furnished,,,,1.0,,1.0,2.0,,,,,None,5.0
https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-22-in-New-Delhi&id=4d423538373931343033,2 See Dimensions,2.0,2.0,900 sqft,18%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 3 Floors),"1 Covered, 1 Open","₹ 1.10 Cr ₹ 7,70,000 Stamp Duty, Registration Charges ₹ 2,000 Monthly
See Other Charges",,"Lift, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Maintenance Staff, Laundry Service, DTH Television Facility, Piped Gas, Downtown, Full Glass Wall, Fingerprint Access, Private Garage, Fireplace, Smart Home","Dda sfs flat sector 22 dwarka., Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR","A Big Size Flat Executive Furnished 100 % Power Backup, 24/7 Water Su",North - East,Garden/Park,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,2,5 to 10 years,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,1.0,,,,,,,,2,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uday-Park-in-New-Delhi-r5&id=4d423531353839313139,3,3.0,,,,,,Ready to Move,"New Property
Free Legal Title Check",3 (Out of 4 Floors),None,"₹ 3.90 Cr ₹ 27,30,000 Approx. Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Gymnasium, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Maintenance Staff, Waste Disposal, Banquet Hall, Bar/Lounge, Piped Gas","Uday Park, Uday Park, New Delhi - South, Delhi NCR",Ansal plaza,North,Garden/Park,Marble,,,,Less than 5 years,Unfurnished,Municipal Corporation of Delhi,,Freehold,Brokers please do not contact,17 more,,1900 sqft,Unfurnished,,,,,217 sqyrd,1.0,2.0,1.0,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-13-in-New-Delhi&id=4d423535363230393537,3 See Dimensions,3.0,3.0,,,Cooperative Group Housing Society,Ayudh Vihar,Ready to Move,"Resale
Free Legal Title Check",2 (Out of 6 Floors),"1 Covered, 1 Open","₹ 1.44 Cr ₹ 11,45,909 Stamp Duty, Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Security, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service","Dwarka Sector 13, Sector 13 Dwarka, New Delhi - Dwarka, Delhi NCR",Sector 13 metro station,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,Vitrified,24 Hours Available,No/Rare Powercut,2,10 to 15 years,Furnished,RWA/Co-operative Housing Society,,Freehold,,,"Power Back Up
Visitor Parking
Rain Water Harvesting
Park
Water Storage
Service/Goods Lift
View all Amenities",1850 sqft,,,,,,,1.0,,,,,,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-675-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mahavir-Enclave-Part-3-in-New-Delhi&id=4d423537313938383439,3,2.0,,675 sqft,,,,Ready to Move,"New Property
Free Legal Title Check",4 (Out of 4 Floors),None,₹ 40.0 Lac,,"Lift, Security, Vaastu Compliant, Intercom Facility, Waste Disposal","Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR","Power House , Dwarka sec 2",North,Main Road,,,,,New Construction,Semi-Furnished,,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-4500-Sq-ft-Multistorey-Apartment-FOR-Sale-Defence-Colony-in-New-Delhi&id=4d423630303237363531,3,4.0,3.0,2925 sqft,35%,,,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 3 Floors),"1 Covered, 1 Open","₹ 7.50 Cr ₹ 52,49,790 Stamp Duty, Registration Charges
See Other Charges",,"Power Back Up, Lift, Reserved Parking, Security, Air Conditioned","D-366(tf+terr)., Defence Colony, New Delhi - South, Delhi NCR",,North - West,"Garden/Park, Main Road","Ceramic Tiles, Granite, Marble, Normal Tiles/Kotah Stone, Wooden",24 Hours Available,No/Rare Powercut,1,5 to 10 years,Unfurnished,,,Freehold,Brokers please do not contact,,,,Unfurnished,,,,,,1.0,,1.0,,,,,10.0
https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Vikaspuri-in-New-Delhi&id=4d423538313036363237,2 See Dimensions,2.0,,850 sqft,5%,,,Ready to Move,"Resale
Free Legal Title Check",1 (Out of 4 Floors),1 Open,"₹ 87.0 Lac ₹ 6,08,958 Stamp Duty, Registration Charges
See Other Charges",,"Park, Reserved Parking, Security, Piped Gas","arunodya apartment, Vikaspuri, New Delhi - West, Delhi NCR",h block,East,"Garden/Park, Main Road",Vitrified,24 Hours Available,No/Rare Powercut,None,15 to 20 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,,,Semi-Furnished,,,,1.0,,1.0,,,1.0,,1.0,None,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-2-in-New-Delhi&id=4d423538373638323333,3 See Dimensions,4.0,3.0,1800 sqft,,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),"2 Covered, 2 Open","₹ 4.0 Cr ₹ 28,00,000 Approx. Registration Charges ₹ 5,000 Monthly
See Other Charges",,"Power Back Up, Lift, Park, Reserved Parking, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking","gk2 e-block, GK II, New Delhi - South, Delhi NCR",m block market,East,Garden/Park,Marble,24 Hours Available,No/Rare Powercut,1,New Construction,Unfurnished,Developer,,Freehold,Brokers please do not contact,,,,Unfurnished,,,,1.0,250 sqyrd,1.0,2.0,1.0,,,,,9.0
https://www.magicbricks.com/propertyDetails/3-BHK-200-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Punjabi-Bagh-West-in-New-Delhi&id=4d423539363235313733,3 See Dimensions,3.0,,200 sqyrd,,,,Ready to Move,"New Property
Free Legal Title Check",3 (Out of 4 Floors),2 Covered,"₹ 3.50 Cr ₹ 24,50,000 Approx. Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Lift, Reserved Parking, Piped Gas","punjabi bagh extension, Punjabi Bagh West, New Delhi - West, Delhi NCR",west punjabi bagh,East,Main Road,Marble,24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Municipal Corporation of Delhi,,Freehold,Brokers please do not contact,,,,Semi-Furnished,,,,,200 sqyrd,1.0,1.0,,1.0,,,,4.0
https://www.magicbricks.com/propertyDetails/3-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ram-Dutt-Enclave-in-New-Delhi&id=4d423537323639333733,3 See Dimensions,2.0,2.0,990 sqft,1%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 72.0 Lac ₹ 5,04,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Reserved Parking, Vaastu Compliant, Intercom Facility","Uttam Nagar, New Delhi, Ram Dutt Enclave, New Delhi - West, Delhi NCR",Near uttam nagar east metro station,East,Main Road,Vitrified,24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Development Authority,,Freehold,,11 more,,,Semi-Furnished,,,,,,,,,,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-135-Sq-yrd-Multistorey-Apartment-FOR-Sale-Mandi-in-New-Delhi&id=4d423537313039373839,3,2.0,,,,,,Ready to Move,"New Property
Free Legal Title Check",Ground (Out of 4 Floors),1 Covered,"₹ 58.0 Lac ₹ 7,52,584 Stamp Duty, Registration Charges ₹ 1,500 Monthly
See Other Charges",,"Lift, Reserved Parking, Water Storage, Private Terrace/Garden, Piped Gas","near farm no 2, Mandi, New Delhi - South, Delhi NCR",Main Mandi Road,North,Main Road,Vitrified,24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,,,Freehold,,,,135 sqyrd,Semi-Furnished,,,,,,,3.0,,1.0,,,,6.0
https://www.magicbricks.com/propertyDetails/2-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-4-in-New-Delhi&id=4d423538363338373831,2 See Dimensions,2.0,2.0,1200 sqft,14%,Cooperative Group Housing Society,Defence Officers Apartment,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 8 Floors),"1 Covered, 1 Open","₹ 1.25 Cr ₹ 8,74,944 Stamp Duty, Registration Charges ₹ 500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Vaastu Compliant, Service/Goods Lift, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, RO Water System, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts","Dwarka Sector 10, New Delhi, Sector 4 Dwarka, New Delhi - Dwarka, Delhi NCR",Near to Main Market and All basic amenities,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Mosaic,24 Hours Available,No/Rare Powercut,2,10 to 15 years,Semi-Furnished,Delhi Development Authority,,Freehold,,,"Reserved Parking
Jogging and Strolling Track
Visitor Parking
Cycling & Jogging Track
Water Storage
Security
View all Amenities",,,,,,,,,,,,,,,3.0
https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mahavir-Enclave-Part-1-in-New-Delhi&id=4d423539353533383033,2,2.0,,550 sqft,15%,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 3 Floors),None,"₹ 29.0 Lac ₹ 2,03,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Water Storage, Vaastu Compliant, Intercom Facility, Waste Disposal, RO Water System","Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",Near Metro Station,North - East,"Garden/Park, Main Road",,,,,New Construction,Unfurnished,,,Freehold,,,,,Unfurnished,,,,1.0,,,,,1.0,,,,8.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-10-in-New-Delhi&id=4d423539383231353837,3 See Dimensions,3.0,3.0,1550 sqft,13%,Sri Balaji Estate,New Cosmopoliton Apartment,Ready to Move,"Resale
Free Legal Title Check",8 (Out of 9 Floors),1 Open,"₹ 1.79 Cr ₹ 12,52,944 Stamp Duty, Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Reserved Parking, Intercom Facility, Internet/Wi-Fi Connectivity","Dwarka Sector 10, New Delhi, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",near sector 10 metro station,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Ceramic Tiles,24 Hours Available,No/Rare Powercut,2,10 to 15 years,Furnished,Delhi Development Authority,,Freehold,,,,,,,,,,,,,1.0,,,,,3.0
https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-10-in-New-Delhi&id=4d423539373737333939,3 See Dimensions,2.0,3.0,1750 sqft,7%,Cooperative Group Housing Society,HMM Employees Apartments,Ready to Move,"Resale
Free Legal Title Check",5 (Out of 6 Floors),"1 Covered, 1 Open","₹ 1.85 Cr ₹ 12,94,888 Stamp Duty, Registration Charges ₹ 2,500 Monthly
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Piped Gas, Jogging and Strolling Track, Outdoor Tennis Courts","Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",near sector 10 metro station,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,2,5 to 10 years,Semi-Furnished,RWA/Co-operative Housing Society,,Freehold,,,"Reserved Parking
Visitor Parking
Water Storage
Security
Maintenance Staff",,,,,,,,1.0,,,,,,,3.0
https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rohini-Sector-24-in-New-Delhi-r1&id=4d423537383332323939,2 See Dimensions,2.0,,600 sqft,7%,,,Ready to Move,"Resale
Free Legal Title Check",3 (Out of 4 Floors),1 Open,"₹ 47.0 Lac ₹ 3,29,000 Approx. Registration Charges
See Other Charges",,"Park, Reserved Parking, Security, Water Storage, Visitor Parking, Intercom Facility, Waste Disposal","Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Near by delhi public school,North - East,"Garden/Park, Main Road","Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,,Less than 5 years,Semi-Furnished,Development Authority,,Freehold,,,,,Semi-Furnished,,,,,,,3.0,,1.0,,,,7.0
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kalkaji-in-New-Delhi&id=4d423537343732393631,3,3.0,,1650 sqft,8%,,,Ready to Move,"New Property
Free Legal Title Check",,"1 Covered, 1 Open","₹ 2.85 Cr ₹ 19,95,000 Approx. Registration Charges
See Other Charges",,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, RO Water System, Piped Gas, Jogging and Strolling Track","New Delhi, Kalkaji, New Delhi - South, Delhi NCR",Near by Govindpuri metro station,North,Garden/Park,Ceramic Tiles,12 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Developer,,Freehold,,,,,Semi-Furnished,,,,,,,,,1.0,,,,5.0
https://www.magicbricks.com/propertyDetails/3-BHK-125-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-State-Bank-Colony-in-New-Delhi&id=4d423538313736323735,3 See Dimensions,3.0,2.0,125 sqyrd,,,,Ready to Move,"New Property
Free Legal Title Check",1 (Out of 4 Floors),1 Covered,"₹ 1.60 Cr ₹ 11,20,000 Approx. Registration Charges ₹ 1,000 Monthly
See Other Charges",,"Lift, Rain Water Harvesting, Park, Reserved Parking, Water Storage, Vaastu Compliant, Waste Disposal, DTH Television Facility, Water Front","00., State Bank Colony, New Delhi - West, Delhi NCR",All the basic things are near by..,South,,"Marble, Wooden",24 Hours Available,No/Rare Powercut,1,New Construction,Semi-Furnished,Delhi Development Authority,,Freehold,Brokers please do not contact,,,,Semi-Furnished,00,,,,125 sqyrd,,4.0,,,,,,10.0
